Delayed,CARRIER,DAY_OF_WEEK,DEP_TIME,DEST,ORIGIN,Weather,Origin_BWI
0,RU,1,1355,EWR,DCA,0,
0,RU,1,855,EWR,DCA,0,
0,RU,1,2052,EWR,DCA,0,
0,OH,2,1500,JFK,BWI,0,
0,DH,2,1637,JFK,DCA,0,
0,DH,2,1300,LGA,IAD,0,
0,DH,2,1455,LGA,IAD,0,
0,DH,2,1725,LGA,IAD,0,
0,DH,2,2143,LGA,IAD,0,
0,DH,2,635,LGA,IAD,0,
0,DH,2,1033,LGA,IAD,0,
0,DH,2,835,JFK,IAD,0,
1,DH,2,1351,JFK,IAD,0,
0,DH,2,1446,JFK,IAD,0,
0,DH,2,1643,JFK,IAD,0,
0,DH,2,1706,JFK,IAD,0,
0,DH,2,2118,JFK,IAD,0,
0,DH,2,1632,JFK,IAD,0,
1,DL,2,1514,JFK,DCA,0,
0,DL,2,629,LGA,DCA,0,
0,DL,2,729,LGA,DCA,0,
0,DL,2,839,LGA,DCA,0,
0,DL,2,929,LGA,DCA,0,
0,DL,2,1029,LGA,DCA,0,
0,DL,2,1129,LGA,DCA,0,
0,DL,2,1227,LGA,DCA,0,
0,DL,2,1329,LGA,DCA,0,
0,DL,2,1430,LGA,DCA,0,
0,DL,2,1531,LGA,DCA,0,
1,DL,2,1717,LGA,DCA,0,
0,DL,2,1731,LGA,DCA,0,
0,DL,2,1831,LGA,DCA,0,
0,DL,2,1930,LGA,DCA,0,
0,DL,2,2029,LGA,DCA,0,
0,MQ,2,1522,JFK,DCA,0,
0,MQ,2,548,JFK,DCA,0,
0,MQ,2,1823,JFK,DCA,0,
0,MQ,2,653,LGA,DCA,0,
0,MQ,2,759,LGA,DCA,0,
0,MQ,2,850,LGA,DCA,0,
0,MQ,2,1057,LGA,DCA,0,
0,MQ,2,1255,LGA,DCA,0,
0,MQ,2,1350,LGA,DCA,0,
0,MQ,2,1458,LGA,DCA,0,
0,MQ,2,1551,LGA,DCA,0,
1,MQ,2,2004,LGA,DCA,0,
0,UA,2,844,LGA,IAD,0,
0,US,2,626,LGA,DCA,0,
0,US,2,658,LGA,DCA,0,
0,US,2,758,LGA,DCA,0,
0,US,2,859,LGA,DCA,0,
0,US,2,957,LGA,DCA,0,
0,US,2,1055,LGA,DCA,0,
0,US,2,1156,LGA,DCA,0,
0,US,2,1258,LGA,DCA,0,
0,US,2,1357,LGA,DCA,0,
0,US,2,1456,LGA,DCA,0,
0,US,2,1554,LGA,DCA,0,
0,US,2,1657,LGA,DCA,0,
0,US,2,1758,LGA,DCA,0,
0,US,2,1858,LGA,DCA,0,
0,US,2,1957,LGA,DCA,0,
0,US,2,2057,LGA,DCA,0,
0,RU,2,1453,EWR,BWI,0,
0,RU,2,1027,EWR,BWI,0,
1,RU,2,1723,EWR,BWI,0,
0,RU,2,655,EWR,BWI,0,
0,CO,2,1856,EWR,DCA,0,
0,CO,2,1723,EWR,DCA,0,
0,CO,2,1250,EWR,DCA,0,
0,CO,2,729,EWR,DCA,0,
0,DH,2,835,EWR,IAD,0,
0,DH,2,1700,EWR,IAD,0,
0,DH,2,1236,EWR,IAD,0,
0,DH,2,2113,EWR,IAD,0,
0,DH,2,625,EWR,IAD,0,
0,DH,2,1426,EWR,IAD,0,
0,RU,2,1624,EWR,DCA,0,
0,RU,2,2052,EWR,DCA,0,
0,RU,2,1357,EWR,DCA,0,
0,RU,2,1650,EWR,IAD,0,
0,RU,2,638,EWR,DCA,0,
0,RU,2,1855,EWR,IAD,0,
0,RU,2,859,EWR,DCA,0,
0,RU,2,1255,EWR,IAD,0,
1,RU,2,1555,EWR,DCA,0,
0,RU,2,1456,EWR,IAD,0,
1,RU,2,708,EWR,IAD,0,
0,OH,3,1455,JFK,BWI,0,
0,DH,3,1239,LGA,IAD,0,
0,DH,3,1448,LGA,IAD,0,
0,DH,3,1714,LGA,IAD,0,
1,DH,3,2220,LGA,IAD,0,
1,DH,3,702,LGA,IAD,0,
0,DH,3,1032,LGA,IAD,0,
0,DH,3,836,JFK,IAD,0,
0,DH,3,1237,JFK,IAD,0,
0,DH,3,1504,JFK,IAD,0,
0,DH,3,1639,JFK,IAD,0,
0,DH,3,1710,JFK,IAD,0,
0,DH,3,2118,JFK,IAD,0,
0,DH,3,1603,JFK,IAD,0,
0,DL,3,1456,JFK,DCA,0,
0,DL,3,630,LGA,DCA,0,
0,DL,3,730,LGA,DCA,0,
0,DL,3,831,LGA,DCA,0,
0,DL,3,931,LGA,DCA,0,
0,DL,3,1031,LGA,DCA,0,
0,DL,3,1131,LGA,DCA,0,
0,DL,3,1230,LGA,DCA,0,
0,DL,3,1332,LGA,DCA,0,
0,DL,3,1431,LGA,DCA,0,
0,DL,3,1530,LGA,DCA,0,
1,DL,3,1632,LGA,DCA,0,
0,DL,3,1730,LGA,DCA,0,
0,DL,3,1828,LGA,DCA,0,
0,DL,3,1928,LGA,DCA,0,
0,DL,3,2032,LGA,DCA,0,
0,MQ,3,1525,JFK,DCA,0,
0,MQ,3,555,JFK,DCA,0,
0,MQ,3,1830,JFK,DCA,0,
0,MQ,3,652,LGA,DCA,0,
0,MQ,3,753,LGA,DCA,0,
0,MQ,3,857,LGA,DCA,0,
0,MQ,3,1050,LGA,DCA,0,
0,MQ,3,1252,LGA,DCA,0,
0,MQ,3,1349,LGA,DCA,0,
0,MQ,3,1452,LGA,DCA,0,
0,MQ,3,1556,LGA,DCA,0,
0,MQ,3,1653,LGA,DCA,0,
0,MQ,3,1853,LGA,DCA,0,
0,UA,3,846,LGA,IAD,0,
0,US,3,627,LGA,DCA,0,
0,US,3,659,LGA,DCA,0,
0,US,3,759,LGA,DCA,0,
0,US,3,855,LGA,DCA,0,
0,US,3,956,LGA,DCA,0,
0,US,3,1056,LGA,DCA,0,
0,US,3,1155,LGA,DCA,0,
0,US,3,1255,LGA,DCA,0,
0,US,3,1357,LGA,DCA,0,
0,US,3,1456,LGA,DCA,0,
0,US,3,1558,LGA,DCA,0,
0,US,3,1658,LGA,DCA,0,
0,US,3,1803,LGA,DCA,0,
0,US,3,1859,LGA,DCA,0,
0,US,3,1956,LGA,DCA,0,
0,US,3,2058,LGA,DCA,0,
0,RU,3,658,EWR,BWI,0,
0,RU,3,1452,EWR,BWI,0,
1,RU,3,1726,EWR,BWI,0,
0,RU,3,1028,EWR,BWI,0,
1,CO,3,1727,EWR,DCA,0,
0,CO,3,1858,EWR,DCA,0,
0,CO,3,1256,EWR,DCA,0,
0,CO,3,728,EWR,DCA,0,
0,DH,3,859,EWR,IAD,0,
1,DH,3,1702,EWR,IAD,0,
0,DH,3,1235,EWR,IAD,0,
0,DH,3,2145,EWR,IAD,0,
0,DH,3,627,EWR,IAD,0,
0,DH,3,1424,EWR,IAD,0,
0,RU,3,643,EWR,DCA,0,
1,RU,3,1455,EWR,IAD,0,
0,RU,3,2054,EWR,DCA,0,
1,RU,3,1648,EWR,DCA,0,
0,RU,3,1857,EWR,IAD,0,
1,RU,3,1520,EWR,DCA,0,
0,RU,3,659,EWR,IAD,0,
0,RU,3,1356,EWR,DCA,0,
0,RU,3,1654,EWR,IAD,0,
0,RU,3,1251,EWR,IAD,0,
0,RU,3,858,EWR,DCA,0,
1,OH,4,1540,JFK,BWI,0,
0,DH,4,1641,JFK,DCA,0,
1,DH,4,1324,LGA,IAD,0,
1,DH,4,1540,LGA,IAD,0,
0,DH,4,1715,LGA,IAD,0,
0,DH,4,2114,LGA,IAD,0,
0,DH,4,642,LGA,IAD,0,
0,DH,4,1034,LGA,IAD,0,
0,DH,4,830,JFK,IAD,0,
0,DH,4,1237,JFK,IAD,0,
0,DH,4,1455,JFK,IAD,0,
0,DH,4,1642,JFK,IAD,0,
0,DH,4,1707,JFK,IAD,0,
0,DH,4,2116,JFK,IAD,0,
0,DH,4,1607,JFK,IAD,0,
0,DL,4,1458,JFK,DCA,0,
0,DL,4,629,LGA,DCA,0,
0,DL,4,729,LGA,DCA,0,
0,DL,4,831,LGA,DCA,0,
0,DL,4,928,LGA,DCA,0,
0,DL,4,1030,LGA,DCA,0,
0,DL,4,1129,LGA,DCA,0,
0,DL,4,1231,LGA,DCA,0,
0,DL,4,1331,LGA,DCA,0,
1,DL,4,1429,LGA,DCA,0,
0,DL,4,1530,LGA,DCA,0,
1,DL,4,1633,LGA,DCA,0,
1,DL,4,1731,LGA,DCA,0,
0,DL,4,1831,LGA,DCA,0,
0,DL,4,1928,LGA,DCA,0,
0,DL,4,2033,LGA,DCA,0,
0,MQ,4,1517,JFK,DCA,0,
0,MQ,4,553,JFK,DCA,0,
0,MQ,4,1823,JFK,DCA,0,
0,MQ,4,730,LGA,DCA,0,
0,MQ,4,758,LGA,DCA,0,
0,MQ,4,852,LGA,DCA,0,
0,MQ,4,1056,LGA,DCA,0,
0,MQ,4,1255,LGA,DCA,0,
0,MQ,4,1359,LGA,DCA,0,
0,MQ,4,1459,LGA,DCA,0,
0,MQ,4,1559,LGA,DCA,0,
0,MQ,4,1652,LGA,DCA,0,
0,MQ,4,1854,LGA,DCA,0,
0,UA,4,847,LGA,IAD,0,
0,US,4,625,LGA,DCA,0,
0,US,4,654,LGA,DCA,0,
0,US,4,754,LGA,DCA,0,
0,US,4,857,LGA,DCA,0,
0,US,4,955,LGA,DCA,0,
0,US,4,1055,LGA,DCA,0,
0,US,4,1153,LGA,DCA,0,
0,US,4,1255,LGA,DCA,0,
0,US,4,1355,LGA,DCA,0,
0,US,4,1456,LGA,DCA,0,
0,US,4,1559,LGA,DCA,0,
0,US,4,1658,LGA,DCA,0,
0,US,4,1759,LGA,DCA,0,
0,US,4,1900,LGA,DCA,0,
0,US,4,2011,LGA,DCA,0,
1,US,4,2139,LGA,DCA,0,
0,RU,4,658,EWR,BWI,0,
0,RU,4,1030,EWR,BWI,0,
0,RU,4,1450,EWR,BWI,0,
1,RU,4,1803,EWR,BWI,0,
0,CO,4,1258,EWR,DCA,0,
0,CO,4,729,EWR,DCA,0,
0,CO,4,1855,EWR,DCA,0,
1,CO,4,1721,EWR,DCA,0,
0,DH,4,831,EWR,IAD,0,
0,DH,4,1706,EWR,IAD,0,
0,DH,4,1249,EWR,IAD,0,
0,DH,4,2116,EWR,IAD,0,
0,DH,4,624,EWR,IAD,0,
0,DH,4,1425,EWR,IAD,0,
0,RU,4,1356,EWR,DCA,0,
0,RU,4,1522,EWR,DCA,0,
0,RU,4,1627,EWR,DCA,0,
0,RU,4,1307,EWR,IAD,0,
0,RU,4,641,EWR,DCA,0,
0,RU,4,1451,EWR,IAD,0,
0,RU,4,1656,EWR,IAD,0,
0,RU,4,655,EWR,IAD,0,
0,RU,4,1850,EWR,IAD,0,
0,RU,4,2052,EWR,DCA,0,
0,RU,4,854,EWR,DCA,0,
1,OH,5,1622,JFK,BWI,0,
0,DH,5,1640,JFK,DCA,0,
1,DH,5,1239,LGA,IAD,0,
0,DH,5,1715,LGA,IAD,0,
1,DH,5,109,LGA,IAD,0,
0,DH,5,634,LGA,IAD,0,
0,DH,5,1048,LGA,IAD,0,
0,DH,5,832,JFK,IAD,0,
0,DH,5,1236,JFK,IAD,0,
0,DH,5,1458,JFK,IAD,0,
0,DH,5,1642,JFK,IAD,0,
0,DH,5,1706,JFK,IAD,0,
0,DH,5,2120,JFK,IAD,0,
0,DH,5,1609,JFK,IAD,0,
0,DL,5,1456,JFK,DCA,0,
0,DL,5,627,LGA,DCA,0,
0,DL,5,726,LGA,DCA,0,
0,DL,5,828,LGA,DCA,0,
0,DL,5,928,LGA,DCA,0,
0,DL,5,1029,LGA,DCA,0,
0,DL,5,1128,LGA,DCA,0,
0,DL,5,1229,LGA,DCA,0,
0,DL,5,1428,LGA,DCA,0,
0,DL,5,1529,LGA,DCA,0,
0,DL,5,1631,LGA,DCA,0,
0,DL,5,1732,LGA,DCA,0,
0,DL,5,1829,LGA,DCA,0,
0,DL,5,1929,LGA,DCA,0,
0,DL,5,2028,LGA,DCA,0,
1,MQ,5,1530,JFK,DCA,0,
0,MQ,5,553,JFK,DCA,0,
0,MQ,5,1827,JFK,DCA,0,
0,MQ,5,655,LGA,DCA,0,
0,MQ,5,755,LGA,DCA,0,
0,MQ,5,850,LGA,DCA,0,
0,MQ,5,1047,LGA,DCA,0,
1,MQ,5,1253,LGA,DCA,0,
0,MQ,5,1358,LGA,DCA,0,
0,MQ,5,1655,LGA,DCA,0,
0,MQ,5,1858,LGA,DCA,0,
0,UA,5,853,LGA,IAD,0,
0,US,5,626,LGA,DCA,0,
0,US,5,656,LGA,DCA,0,
0,US,5,757,LGA,DCA,0,
0,US,5,855,LGA,DCA,0,
0,US,5,956,LGA,DCA,0,
0,US,5,1057,LGA,DCA,0,
0,US,5,1157,LGA,DCA,0,
1,US,5,1259,LGA,DCA,0,
0,US,5,1355,LGA,DCA,0,
0,US,5,1502,LGA,DCA,0,
0,US,5,1659,LGA,DCA,0,
0,US,5,1759,LGA,DCA,0,
0,US,5,1859,LGA,DCA,0,
0,US,5,1958,LGA,DCA,0,
0,US,5,2055,LGA,DCA,0,
1,RU,5,1449,EWR,BWI,0,
0,RU,5,1032,EWR,BWI,0,
0,RU,5,1726,EWR,BWI,0,
0,RU,5,654,EWR,BWI,0,
0,CO,5,1731,EWR,DCA,0,
0,CO,5,1254,EWR,DCA,0,
0,CO,5,728,EWR,DCA,0,
1,CO,5,1849,EWR,DCA,0,
0,DH,5,833,EWR,IAD,0,
1,DH,5,1820,EWR,IAD,0,
0,DH,5,1235,EWR,IAD,0,
1,DH,5,2239,EWR,IAD,0,
0,DH,5,626,EWR,IAD,0,
0,DH,5,1427,EWR,IAD,0,
0,RU,5,2054,EWR,DCA,0,
0,RU,5,1629,EWR,DCA,0,
0,RU,5,700,EWR,IAD,0,
0,RU,5,641,EWR,DCA,0,
0,RU,5,1451,EWR,IAD,0,
0,RU,5,1851,EWR,IAD,0,
0,RU,5,1252,EWR,IAD,0,
1,RU,5,1528,EWR,DCA,0,
0,RU,5,1657,EWR,IAD,0,
0,RU,5,901,EWR,DCA,0,
0,RU,5,1356,EWR,DCA,0,
0,OH,6,1455,JFK,BWI,0,
0,DH,6,1633,JFK,DCA,0,
0,DH,6,1240,LGA,IAD,0,
0,DH,6,1711,LGA,IAD,0,
0,DH,6,2119,LGA,IAD,0,
0,DH,6,832,JFK,IAD,0,
0,DH,6,1305,JFK,IAD,0,
0,DH,6,1644,JFK,IAD,0,
1,DH,6,1715,JFK,IAD,0,
0,DH,6,2125,JFK,IAD,0,
0,DH,6,1751,JFK,IAD,0,
1,DL,6,1511,JFK,DCA,0,
0,DL,6,730,LGA,DCA,0,
0,DL,6,829,LGA,DCA,0,
0,DL,6,1028,LGA,DCA,0,
0,DL,6,1230,LGA,DCA,0,
0,DL,6,1428,LGA,DCA,0,
0,DL,6,1630,LGA,DCA,0,
0,DL,6,1829,LGA,DCA,0,
0,DL,6,2031,LGA,DCA,0,
0,MQ,6,1525,JFK,DCA,0,
0,MQ,6,550,JFK,DCA,0,
0,MQ,6,1812,JFK,DCA,0,
1,MQ,6,931,LGA,DCA,0,
0,MQ,6,1319,LGA,DCA,0,
0,UA,6,849,LGA,IAD,0,
0,US,6,657,LGA,DCA,0,
0,US,6,919,LGA,DCA,0,
0,US,6,1058,LGA,DCA,0,
0,US,6,1259,LGA,DCA,0,
0,US,6,1457,LGA,DCA,0,
0,US,6,1656,LGA,DCA,0,
0,US,6,1854,LGA,DCA,0,
0,RU,6,1453,EWR,BWI,0,
0,RU,6,1715,EWR,BWI,0,
1,RU,6,654,EWR,BWI,0,
0,RU,6,1029,EWR,BWI,0,
0,CO,6,1252,EWR,DCA,0,
0,DH,6,824,EWR,IAD,0,
0,DH,6,1658,EWR,IAD,0,
0,DH,6,1240,EWR,IAD,0,
0,DH,6,2118,EWR,IAD,0,
0,RU,6,929,EWR,DCA,0,
0,RU,6,1456,EWR,IAD,0,
0,RU,6,1556,EWR,DCA,0,
1,RU,6,659,EWR,IAD,0,
0,RU,6,640,EWR,DCA,0,
0,RU,6,1358,EWR,DCA,0,
0,RU,6,1658,EWR,IAD,0,
0,RU,6,1728,EWR,DCA,0,
0,OH,7,1455,JFK,BWI,0,
0,DH,7,1656,JFK,DCA,0,
0,DH,7,1251,LGA,IAD,0,
0,DH,7,1455,LGA,IAD,0,
1,DH,7,1900,LGA,IAD,0,
1,DH,7,2244,LGA,IAD,0,
0,DH,7,901,JFK,IAD,0,
1,DH,7,1326,JFK,IAD,0,
0,DH,7,1452,JFK,IAD,0,
0,DH,7,1641,JFK,IAD,0,
1,DH,7,1715,JFK,IAD,0,
1,DH,7,2122,JFK,IAD,1,
0,DH,7,1600,JFK,IAD,0,
1,DL,7,1535,JFK,DCA,0,
0,DL,7,826,LGA,DCA,0,
0,DL,7,1026,LGA,DCA,0,
0,DL,7,1128,LGA,DCA,0,
0,DL,7,1229,LGA,DCA,0,
0,DL,7,1330,LGA,DCA,0,
0,DL,7,1429,LGA,DCA,0,
0,DL,7,1530,LGA,DCA,0,
0,DL,7,1633,LGA,DCA,0,
0,DL,7,1729,LGA,DCA,0,
0,DL,7,1829,LGA,DCA,0,
0,DL,7,1930,LGA,DCA,0,
0,DL,7,2031,LGA,DCA,0,
1,MQ,7,1604,JFK,DCA,0,
0,MQ,7,917,JFK,DCA,0,
0,MQ,7,1852,JFK,DCA,0,
0,MQ,7,1255,LGA,DCA,0,
1,MQ,7,1528,LGA,DCA,0,
0,MQ,7,1659,LGA,DCA,0,
0,MQ,7,1859,LGA,DCA,0,
0,UA,7,845,LGA,IAD,0,
0,US,7,859,LGA,DCA,0,
0,US,7,954,LGA,DCA,0,
0,US,7,1053,LGA,DCA,0,
0,US,7,1156,LGA,DCA,0,
0,US,7,1254,LGA,DCA,0,
0,US,7,1356,LGA,DCA,0,
0,US,7,1455,LGA,DCA,0,
0,US,7,1600,LGA,DCA,0,
0,US,7,1655,LGA,DCA,0,
0,US,7,1754,LGA,DCA,0,
0,US,7,1855,LGA,DCA,0,
0,US,7,1953,LGA,DCA,0,
1,US,7,2057,LGA,DCA,0,
0,RU,7,1456,EWR,BWI,0,
1,RU,7,1137,EWR,BWI,0,
0,RU,7,1729,EWR,BWI,0,
0,RU,7,1313,EWR,BWI,0,
0,CO,7,1620,EWR,DCA,0,
0,CO,7,1251,EWR,DCA,0,
0,CO,7,1856,EWR,DCA,0,
0,DH,7,830,EWR,IAD,0,
0,DH,7,1720,EWR,IAD,0,
0,DH,7,1238,EWR,IAD,0,
1,DH,7,2120,EWR,IAD,0,
1,DH,7,1521,EWR,IAD,0,
1,RU,7,2244,EWR,DCA,0,
0,RU,7,926,EWR,DCA,0,
0,RU,7,840,EWR,IAD,0,
1,RU,7,1859,EWR,IAD,0,
0,RU,7,1456,EWR,IAD,0,
0,RU,7,1655,EWR,IAD,0,
0,RU,7,1356,EWR,DCA,0,
0,RU,7,1736,EWR,DCA,0,
0,OH,1,1500,JFK,BWI,0,
0,DH,1,1243,LGA,IAD,0,
1,DH,1,1612,LGA,IAD,0,
1,DH,1,1947,LGA,IAD,0,
1,DH,1,2150,LGA,IAD,0,
1,DH,1,1001,LGA,IAD,0,
1,DH,1,1035,LGA,IAD,0,
0,DH,1,839,JFK,IAD,0,
0,DH,1,1235,JFK,IAD,0,
1,DH,1,1459,JFK,IAD,0,
1,DH,1,1759,JFK,IAD,0,
1,DH,1,1829,JFK,IAD,0,
0,DH,1,2120,JFK,IAD,0,
0,DH,1,1635,JFK,IAD,0,
1,DL,1,1509,JFK,DCA,1,
1,DL,1,741,LGA,DCA,1,
0,DL,1,929,LGA,DCA,0,
0,DL,1,1033,LGA,DCA,0,
0,DL,1,1129,LGA,DCA,0,
0,DL,1,1229,LGA,DCA,0,
0,DL,1,1328,LGA,DCA,0,
1,DL,1,1433,LGA,DCA,0,
1,DL,1,1540,LGA,DCA,1,
0,DL,1,1634,LGA,DCA,0,
0,DL,1,1730,LGA,DCA,0,
0,DL,1,1931,LGA,DCA,0,
0,DL,1,2031,LGA,DCA,0,
1,MQ,1,1619,JFK,DCA,1,
1,MQ,1,1956,JFK,DCA,1,
1,MQ,1,1017,LGA,DCA,1,
1,MQ,1,920,LGA,DCA,1,
1,MQ,1,1607,LGA,DCA,1,
1,MQ,1,2010,LGA,DCA,1,
1,UA,1,929,LGA,IAD,1,
1,US,1,646,LGA,DCA,0,
1,US,1,729,LGA,DCA,0,
0,US,1,801,LGA,DCA,0,
1,US,1,925,LGA,DCA,1,
0,US,1,956,LGA,DCA,0,
1,US,1,1100,LGA,DCA,0,
0,US,1,1358,LGA,DCA,0,
0,US,1,1559,LGA,DCA,0,
0,US,1,1703,LGA,DCA,0,
0,US,1,1756,LGA,DCA,0,
0,US,1,1900,LGA,DCA,0,
0,US,1,1955,LGA,DCA,0,
1,US,1,2118,LGA,DCA,0,
1,RU,1,1737,EWR,BWI,0,
0,RU,1,1504,EWR,BWI,0,
1,CO,1,750,EWR,DCA,1,
1,CO,1,1922,EWR,DCA,0,
0,CO,1,1254,EWR,DCA,0,
0,DH,1,840,EWR,IAD,0,
1,DH,1,1501,EWR,IAD,0,
1,DH,1,2150,EWR,IAD,0,
0,DH,1,632,EWR,IAD,0,
1,DH,1,1457,EWR,IAD,1,
1,RU,1,1500,EWR,IAD,0,
0,RU,1,2055,EWR,DCA,0,
0,RU,1,856,EWR,DCA,0,
1,RU,1,1939,EWR,IAD,0,
0,RU,1,1258,EWR,IAD,0,
1,RU,1,1754,EWR,IAD,0,
0,RU,1,1358,EWR,DCA,0,
1,RU,1,1755,EWR,DCA,1,
0,OH,2,1515,JFK,BWI,0,
1,DH,2,1941,JFK,DCA,0,
1,DH,2,1409,LGA,IAD,1,
1,DH,2,1520,LGA,IAD,1,
1,DH,2,1735,LGA,IAD,1,
1,DH,2,845,LGA,IAD,1,
0,DH,2,1031,LGA,IAD,0,
1,DH,2,837,JFK,IAD,0,
1,DH,2,1342,JFK,IAD,0,
1,DH,2,1512,JFK,IAD,1,
1,DH,2,1915,JFK,IAD,1,
1,DH,2,2155,JFK,IAD,1,
1,DL,2,1505,JFK,DCA,0,
0,DL,2,731,LGA,DCA,0,
1,DL,2,842,LGA,DCA,0,
0,DL,2,1032,LGA,DCA,0,
0,DL,2,1231,LGA,DCA,0,
0,DL,2,1430,LGA,DCA,0,
1,DL,2,1750,LGA,DCA,0,
1,DL,2,1927,LGA,DCA,0,
1,DL,2,2030,LGA,DCA,0,
1,MQ,2,1551,JFK,DCA,0,
1,MQ,2,1915,JFK,DCA,1,
1,MQ,2,700,LGA,DCA,0,
0,MQ,2,810,LGA,DCA,0,
1,MQ,2,1612,LGA,DCA,1,
0,MQ,2,1459,LGA,DCA,0,
1,MQ,2,1855,LGA,DCA,1,
1,UA,2,1026,LGA,IAD,1,
0,US,2,625,LGA,DCA,0,
0,US,2,657,LGA,DCA,0,
0,US,2,757,LGA,DCA,0,
0,US,2,858,LGA,DCA,0,
0,US,2,956,LGA,DCA,0,
0,US,2,1057,LGA,DCA,0,
0,US,2,1156,LGA,DCA,0,
0,US,2,1300,LGA,DCA,0,
0,US,2,1357,LGA,DCA,0,
0,US,2,1457,LGA,DCA,0,
0,US,2,1559,LGA,DCA,0,
0,US,2,1657,LGA,DCA,0,
1,RU,2,657,EWR,BWI,0,
1,CO,2,1813,EWR,DCA,1,
1,CO,2,1257,EWR,DCA,0,
1,DH,2,840,EWR,IAD,0,
1,DH,2,1824,EWR,IAD,1,
1,DH,2,1348,EWR,IAD,0,
1,DH,2,2150,EWR,IAD,0,
1,DH,2,1444,EWR,IAD,1,
1,RU,2,1456,EWR,IAD,0,
1,RU,2,711,EWR,IAD,1,
0,RU,2,641,EWR,DCA,0,
0,OH,3,1500,JFK,BWI,0,
0,DH,3,1631,JFK,DCA,0,
0,DH,3,1238,LGA,IAD,0,
1,DH,3,1552,LGA,IAD,0,
0,DH,3,1744,LGA,IAD,0,
1,DH,3,2151,LGA,IAD,0,
0,DH,3,640,LGA,IAD,0,
0,DH,3,1038,LGA,IAD,0,
1,DH,3,912,JFK,IAD,0,
1,DH,3,1331,JFK,IAD,0,
0,DH,3,1451,JFK,IAD,0,
0,DH,3,1642,JFK,IAD,0,
1,DH,3,1832,JFK,IAD,0,
0,DH,3,2118,JFK,IAD,0,
0,DH,3,1610,JFK,IAD,0,
0,DL,3,1451,JFK,DCA,0,
0,DL,3,729,LGA,DCA,0,
0,DL,3,931,LGA,DCA,0,
0,DL,3,1130,LGA,DCA,0,
0,DL,3,1329,LGA,DCA,0,
0,DL,3,1529,LGA,DCA,0,
0,DL,3,1729,LGA,DCA,0,
0,DL,3,1830,LGA,DCA,0,
1,DL,3,2030,LGA,DCA,0,
0,MQ,3,1529,JFK,DCA,0,
0,MQ,3,1833,JFK,DCA,0,
1,MQ,3,756,LGA,DCA,0,
1,MQ,3,1424,LGA,DCA,0,
0,MQ,3,1513,LGA,DCA,0,
0,MQ,3,1551,LGA,DCA,0,
1,MQ,3,1719,LGA,DCA,0,
1,MQ,3,1941,LGA,DCA,0,
0,UA,3,849,LGA,IAD,0,
0,US,3,628,LGA,DCA,0,
0,US,3,657,LGA,DCA,0,
1,US,3,830,LGA,DCA,0,
1,US,3,921,LGA,DCA,0,
0,US,3,1005,LGA,DCA,0,
0,US,3,1056,LGA,DCA,0,
0,US,3,1257,LGA,DCA,0,
1,US,3,1458,LGA,DCA,0,
1,US,3,1555,LGA,DCA,0,
0,US,3,1656,LGA,DCA,0,
0,US,3,1758,LGA,DCA,0,
0,US,3,1855,LGA,DCA,0,
1,US,3,1956,LGA,DCA,0,
0,US,3,2054,LGA,DCA,0,
0,RU,3,1454,EWR,BWI,0,
0,RU,3,1022,EWR,BWI,0,
1,RU,3,1848,EWR,BWI,0,
0,CO,3,1723,EWR,DCA,0,
1,CO,3,1937,EWR,DCA,0,
0,CO,3,1256,EWR,DCA,0,
0,DH,3,836,EWR,IAD,0,
1,DH,3,1715,EWR,IAD,0,
1,DH,3,1354,EWR,IAD,0,
0,DH,3,2116,EWR,IAD,0,
0,DH,3,627,EWR,IAD,0,
0,DH,3,1425,EWR,IAD,0,
0,RU,3,1355,EWR,DCA,0,
0,RU,3,1650,EWR,IAD,0,
1,RU,3,2120,EWR,DCA,0,
0,RU,3,1855,EWR,IAD,0,
0,RU,3,1628,EWR,DCA,0,
1,RU,3,911,EWR,DCA,0,
0,RU,3,700,EWR,IAD,0,
0,RU,3,1523,EWR,DCA,0,
0,RU,3,1453,EWR,IAD,0,
0,OH,4,1455,JFK,BWI,0,
0,DH,4,1636,JFK,DCA,0,
1,DH,4,1321,LGA,IAD,0,
1,DH,4,1609,LGA,IAD,0,
1,DH,4,1939,LGA,IAD,0,
0,DH,4,2120,LGA,IAD,0,
1,DH,4,721,LGA,IAD,0,
0,DH,4,837,JFK,IAD,0,
0,DH,4,1232,JFK,IAD,0,
0,DH,4,1450,JFK,IAD,0,
0,DH,4,1644,JFK,IAD,0,
0,DH,4,1737,JFK,IAD,0,
0,DH,4,2115,JFK,IAD,0,
0,DH,4,1613,JFK,IAD,0,
1,DL,4,1500,JFK,DCA,0,
0,DL,4,630,LGA,DCA,0,
0,DL,4,728,LGA,DCA,0,
1,DL,4,834,LGA,DCA,0,
0,DL,4,1032,LGA,DCA,0,
0,DL,4,1128,LGA,DCA,0,
0,DL,4,1230,LGA,DCA,0,
0,DL,4,1329,LGA,DCA,0,
0,DL,4,1430,LGA,DCA,0,
0,DL,4,1531,LGA,DCA,0,
0,DL,4,1629,LGA,DCA,0,
0,DL,4,1730,LGA,DCA,0,
0,DL,4,1829,LGA,DCA,0,
0,DL,4,1928,LGA,DCA,0,
0,DL,4,2031,LGA,DCA,0,
1,MQ,4,1633,JFK,DCA,0,
0,MQ,4,559,JFK,DCA,0,
